2459769.903591831	13.186835096100992			
2459769.910536505	13.221845219897366			
2459769.917481179	13.19694162035694			
2459769.924425851	13.246743991190646			
2459769.9313705214	13.240230388259446			
2459769.9383151922	13.247422060437374			
2459769.945259863	13.274118117207436			
2459769.9522045334	13.271438355778129			
2459769.959149204	13.301985724127862			
2459769.9660938736	13.301164965919396			
2459769.973038541	13.316736212360086			
2459769.9799832087	13.332386415793161			
2459769.9869278767	13.322863733180371			
2459769.9938725443	13.344236636983347			
2459770.000817212	13.371994092483535			
2459770.0077618784	13.353396740740894			
2459770.014706543	13.398080092439793			
2459770.021651208	13.399778952334707			
2459770.0285958727	13.39889717572139			
2459770.0355405374	13.421793813316192			
2459770.042485202	13.441201791387225			
2459770.0494298656	13.428750654432458			
2459770.0563745275	13.461200113756302			
2459770.0633191895	13.475620941909751			
2459770.0702638514	13.487599039966668			
2459770.0772085134	13.467486471991634			
2459770.0841531754	13.485266914027587			
2459770.091097836	13.495191120801685			
2459770.0980424955	13.493363759766972			
2459770.1049871547	13.51605403554119			
2459770.111931814	13.506903092572355			
2459770.118876473	13.510838834725053			
2459770.1258211327	13.539411118942558			
2459770.1327657904	13.527027052571473			
2459770.1397104473	13.508902721296774			
2459770.146655104	13.55017023182143			
2459770.1535997605	13.544431179026489			
2459770.1605444173	13.537943595188217			
2459770.167489074	13.542043334844283			
2459770.1744337296	13.534435289116159			
2459770.181378384	13.548025197853358			
2459770.188323038	13.542866196828681			
2459770.1952676927	13.561455605308648			
2459770.2022123467	13.569491352483947			
2459770.209157001	13.557786753951895			
2459770.2161016543	13.549243021552067			
2459770.223046306	13.526633718746021			
2459770.2299909582	13.502923455563455			
2459770.2369356104	13.472403804393137			
2459770.243880262	13.395259837607			
2459770.2508249143	13.34536911420125			
2459770.257769565	13.285715120071533			
2459770.264714215	13.235073404796504			
2459770.271658865	13.169971795141901			
2459770.2786035147	13.095791681773607			
2459770.285548165	12.982866579978314			
2459770.292492815	12.90843586640631			
2459770.2994374633	12.835292565449326			
2459770.3063821113	12.847318558949711			
2459770.3133267593	12.871776620516581			
2459770.3202714073	12.897299333035743			
2459770.3272160552	12.93849094229103			
2459770.334160703	12.954755176981553			
2459770.34110535	12.995795675920801			
2459770.348049996	13.019503731785568			
2459770.354994642	13.042374910066181			
2459770.3619392877	13.064738215845829			
2459770.368883934	13.087888290647689			
2459770.37582858	13.108191180776997			
2459770.382773225	13.1160372330774			
2459770.3897178695	13.148375172518154			
2459770.3966625137	13.155059718952977			
2459770.403607158	13.179187241302046			
2459770.4105518023	13.18371032471022			
2459770.4174964465	13.210365139209566			
2459770.4244410903	13.22383928750546			
2459770.4313857327	13.230442702950988			
2459770.4383303756	13.246050088699624			
2459770.445275018	13.265568589159765			
2459770.452219661	13.278414970573364			
2459770.4591643037	13.291192907802332			
2459770.4661089457	13.280409120179796			
2459770.4730535867	13.306267968573986			
2459770.479998228	13.321904636474983			
2459770.486942869	13.31043643489543			
2459770.4938875106	13.339925859860895			
2459770.5008321516	13.354638397748298			
2459770.507776792	13.371584001967644			
2459770.514721432	13.377983609155057			
2459770.521666072	13.390636077018852			
2459770.5286107115	13.388233805145115			
2459770.5355553515	13.415577790669575			
2459770.542499991	13.436660234424362			
2459770.5494446303	13.42646322085469			
2459770.556389269	13.435969972436695			
2459770.5633339076	13.443956409821729			
2459770.5702785463	13.453586843112475			
2459770.5772231845	13.477788305478928			
2459770.584167823	13.46406498013323			
2459770.5911124614	13.482871618974857			
2459770.5980570987	13.494681030071154			
2459770.605001736	13.503283862652811			
2459770.6119463732	13.528810006747634			
2459770.6188910105	13.517558823574833			
2459770.6258356483	13.540320983479432			
2459770.632780285	13.529294487236996			
2459770.639724921	13.555065589403767			
2459770.6466695573	13.562418870903398			
2459770.6536141937	13.545980435347875			
2459770.66055883	13.5616140586352			
2459770.6675034664	13.536026148762286			
2459770.6744481022	13.551981934634211			
2459770.681392737	13.542135148357842			
2459770.6883373726	13.56151701196226			
2459770.6952820076	13.554172205687278			
2459770.702226643	13.563894121793728			
2459770.7091712784	13.578879099546096			
2459770.716115913	13.552810210009532			
2459770.7230605474	13.584886871039178			
2459770.7300051814	13.528090240475947			
2459770.736949816	13.490043613360022			
2459770.7438944504	13.471352235306556			
2459770.7508390844	13.407003625531138			
2459770.7577837184	13.363383050869219			
2459770.764728352	13.270710321165481			
2459770.771672985	13.214369126425424			
2459770.7786176186	13.11892469403899			
2459770.785562252	13.020131610428969			
2459770.7925068852	12.93881813817848			
2459770.7994515183	12.862852886802271			
2459770.806396151	12.841431288320367			
2459770.8133407836	12.84581416917275			
2459770.820285416	12.873315795591942			
2459770.827230049	12.901666276837993			
2459770.8341746815	12.951662324892766			
2459770.8411193136	12.964834218097048			
2459770.8480639453	12.997785058838367			
2459770.855008577	13.029853927812342			
2459770.8619532087	13.047981985492092			
2459770.868897841	13.075485480373555			
2459770.8758424725	13.100903447027948			
2459770.8827871038	13.117726713332083			
2459770.889731735	13.138625919261287			
2459770.896676366	13.16025983823456			
2459770.903620997	13.177454166876947			
2459770.910565628	13.18622403742501			
2459770.9175102594	13.216292443024281			
2459770.9244548897	13.21769901797375			
2459770.9313995205	13.224972754635544			
2459770.938344151	13.256145495982931			
2459770.945288781	13.265923434264158			
2459770.9522334114	13.27156293223068			
2459770.9591780417	13.288647022678289			
2459770.966122672	13.284517070357504			
2459770.973067302	13.308494890188564			
2459770.9800119316	13.312447248882705			
2459770.986956561	13.32821176185067			
2459770.993901191	13.327788392301162			
2459771.0008458206	13.341550127537706			
2459771.00779045	13.358954763445295			
2459771.0147350794	13.362011966855281			
2459771.0216797083	13.373082616495296			
2459771.0286243376	13.405756744505224			
2459771.0355689665	13.420707872993496			
2459771.042513596	13.430522724442557			
2459771.049458225	13.43725745958206			
2459771.056402853	13.436116870579353			
2459771.0633474817	13.449768510047292			
2459771.0702921106	13.468457127792714			
2459771.077236739	13.47441878955108			
2459771.0841813674	13.488288675721524			
2459771.091125996	13.495988425785496			
2459771.098070624	13.50427359258926			
2459771.105015252	13.507547483981108			
2459771.1119598798	13.517247458315653			
2459771.118904508	13.498005304923764			
2459771.125849136	13.516933425429572			
2459771.1327937637	13.52884013919763			
2459771.139738391	13.531491072615463			
2459771.1466830187	13.539680741676616			
2459771.153627646	13.526681984888747			
2459771.1605722737	13.53491039328872			
2459771.167516901	13.558400220196786			
2459771.1744615287	13.52859209869577			
2459771.1814061557	13.537986289175505			
2459771.1883507827	13.555330637054436			
2459771.1952954098	13.554676162387814			
2459771.202240037	13.546815018943068			
2459771.209184664	13.567713071968786			
2459771.2161292904	13.562405739956326			
2459771.223073917	13.575136061920489			
2459771.2300185435	13.56241265505067			
2459771.23696317	13.53368212264463			
2459771.2439077967	13.488076137639219			
2459771.2508524233	13.439101043927565			
2459771.25779705	13.390507673026594			
2459771.264741676	13.334420321458762			
2459771.271686302	13.255703619618432			
2459771.278630928	13.183540838588703			
2459771.2855755542	13.106027859286392			
2459771.2925201803	13.007384030813334			
