2459474.175449	11.907045
2459474.176838	11.902043
2459474.178227	11.908386
2459474.179616	11.907547
2459474.181005	11.902486
2459474.182394	11.909440
2459474.183783	11.903197
2459474.185172	11.904427
2459474.186561	11.909100
2459474.187950	11.909106
2459474.189339	11.903591
2459474.190728	11.905091
2459474.192117	11.897855
2459474.193506	11.899745
2459474.194895	11.909587
2459474.196284	11.915277
2459474.197673	11.911790
2459474.199062	11.917306
2459474.200451	11.912615
2459474.201840	11.920973
2459474.203229	11.927442
2459474.204618	11.924527
2459474.206007	11.927244
2459474.207396	11.922657
2459474.208785	11.933891
2459474.210174	11.938512
2459474.211563	11.928774
2459474.212952	11.938374
2459474.214341	11.954419
2459474.215730	11.960531
2459474.217120	11.949015
2459474.218509	11.964718
2459474.219898	11.923775
2459474.221287	11.958308
2459474.222676	11.958954
2459474.224065	11.967738
2459474.225454	11.982008
2459474.226843	11.980986
2459474.228232	11.990021
2459474.229621	11.990834
2459474.231010	11.992884
2459474.232399	11.995624
2459474.233788	12.008843
2459474.235177	11.999721
2459474.236566	12.011809
2459474.237955	12.019739
2459474.239344	12.008152
2459474.240733	12.020470
2459474.242122	12.030398
2459474.243511	12.027552
2459474.244900	12.036432
2459474.246289	12.035050
2459474.247678	12.024379
2459474.249067	12.028229
2459474.250456	12.031622
2459474.251845	12.032852
2459474.253234	12.025058
2459474.254623	12.037387
2459474.256012	12.041386
2459474.257401	12.026722
2459474.258790	12.030386
2459474.260179	12.042392
2459474.261568	12.033625
2459474.262957	12.032144
2459474.264346	12.035279
2459474.265736	12.040309
2459474.267125	12.034445
2459474.268514	12.037100
2459474.269903	12.029986
2459474.271292	12.041380
2459474.272681	12.043573
2459474.274070	12.032088
2459474.275459	12.028090
2459474.276848	12.034946
2459474.278237	12.026523
2459474.279626	12.028519
2459474.281015	12.031338
2459474.282404	12.024121
2459474.283793	12.017112
2459474.285182	12.009892
2459474.286571	12.017334
2459474.287960	12.002890
2459474.289349	12.001957
2459474.290738	11.989758
2459474.292127	11.988597
2459474.293516	11.986173
2459474.294905	11.978596
2459474.296294	11.980779
2459474.297683	11.975146
